date,latitude,longitude,wnv_present,species_ohe,year,month,tmax,tmin,tavg,depart,dew_point,wet_bulb,heat,cool,precip_total,stn_pressure,sea_level,result_speed,result_dir,avg_speed,daylight,r_humid,bc,br,dz,fg,fg+,fu,gr,hz,mi,ra,sn,sq,ts,vc,tavg_10,tavg_14,tavg_28,precip_total_10,precip_total_14,precip_total_28,r_humid_10,r_humid_14,r_humid_28,week,day
2011-07-29,42.008314,-87.777921,0,3.0,2011,7,86.0,72.5,79.5,4.5,68.0,71.5,0.0,14.5,0.53,29.310000000000002,29.97,3.9,4.0,5.75,873.0,147.163920602298,0,1,0,0,0,0,0,0,0,1,0,0,1,0,81.85,82.53571428571429,80.05357142857143,0.5665000000000001,0.40535714285714286,0.21401785714285712,155.62672268717156,158.80360667767516,171.58150068113846,30,4
2011-07-29,41.960616,-87.777189,0,3.0,2011,7,86.0,72.5,79.5,4.5,68.0,71.5,0.0,14.5,0.53,29.310000000000002,29.97,3.9,4.0,5.75,873.0,147.163920602298,0,1,0,0,0,0,0,0,0,1,0,0,1,0,81.85,82.53571428571429,80.05357142857143,0.5665000000000001,0.40535714285714286,0.21401785714285712,155.62672268717156,158.80360667767516,171.58150068113846,30,4
2011-07-29,41.984809,-87.728492,0,3.0,2011,7,86.0,72.5,79.5,4.5,68.0,71.5,0.0,14.5,0.53,29.310000000000002,29.97,3.9,4.0,5.75,873.0,147.163920602298,0,1,0,0,0,0,0,0,0,1,0,0,1,0,81.85,82.53571428571429,80.05357142857143,0.5665000000000001,0.40535714285714286,0.21401785714285712,155.62672268717156,158.80360667767516,171.58150068113846,30,4
2011-07-29,41.868142,-87.696269,0,3.0,2011,7,86.0,72.5,79.5,4.5,68.0,71.5,0.0,14.5,0.53,29.310000000000002,29.97,3.9,4.0,5.75,873.0,147.163920602298,0,1,0,0,0,0,0,0,0,1,0,0,1,0,81.85,82.53571428571429,80.05357142857143,0.5665000000000001,0.40535714285714286,0.21401785714285712,155.62672268717156,158.80360667767516,171.58150068113846,30,4
2011-07-29,41.778297,-87.752411,0,3.0,2011,7,86.0,72.5,79.5,4.5,68.0,71.5,0.0,14.5,0.53,29.310000000000002,29.97,3.9,4.0,5.75,873.0,147.163920602298,0,1,0,0,0,0,0,0,0,1,0,0,1,0,81.85,82.53571428571429,80.05357142857143,0.5665000000000001,0.40535714285714286,0.21401785714285712,155.62672268717156,158.80360667767516,171.58150068113846,30,4
2011-07-29,41.773215,-87.60088,0,3.0,2011,7,86.0,72.5,79.5,4.5,68.0,71.5,0.0,14.5,0.53,29.310000000000002,29.97,3.9,4.0,5.75,873.0,147.163920602298,0,1,0,0,0,0,0,0,0,1,0,0,1,0,81.85,82.53571428571429,80.05357142857143,0.5665000000000001,0.40535714285714286,0.21401785714285712,155.62672268717156,158.80360667767516,171.58150068113846,30,4
2011-07-29,41.754676,-87.612922,0,3.0,2011,7,86.0,72.5,79.5,4.5,68.0,71.5,0.0,14.5,0.53,29.310000000000002,29.97,3.9,4.0,5.75,873.0,147.163920602298,0,1,0,0,0,0,0,0,0,1,0,0,1,0,81.85,82.53571428571429,80.05357142857143,0.5665000000000001,0.40535714285714286,0.21401785714285712,155.62672268717156,158.80360667767516,171.58150068113846,30,4
2011-07-29,41.798697,-87.736812,0,3.0,2011,7,86.0,72.5,79.5,4.5,68.0,71.5,0.0,14.5,0.53,29.310000000000002,29.97,3.9,4.0,5.75,873.0,147.163920602298,0,1,0,0,0,0,0,0,0,1,0,0,1,0,81.85,82.53571428571429,80.05357142857143,0.5665000000000001,0.40535714285714286,0.21401785714285712,155.62672268717156,158.80360667767516,171.58150068113846,30,4
2011-07-29,41.932094,-87.700117,0,3.0,2011,7,86.0,72.5,79.5,4.5,68.0,71.5,0.0,14.5,0.53,29.310000000000002,29.97,3.9,4.0,5.75,873.0,147.163920602298,0,1,0,0,0,0,0,0,0,1,0,0,1,0,81.85,82.53571428571429,80.05357142857143,0.5665000000000001,0.40535714285714286,0.21401785714285712,155.62672268717156,158.80360667767516,171.58150068113846,30,4
2011-07-29,41.916265,-87.800515,0,3.0,2011,7,86.0,72.5,79.5,4.5,68.0,71.5,0.0,14.5,0.53,29.310000000000002,29.97,3.9,4.0,5.75,873.0,147.163920602298,0,1,0,0,0,0,0,0,0,1,0,0,1,0,81.85,82.53571428571429,80.05357142857143,0.5665000000000001,0.40535714285714286,0.21401785714285712,155.62672268717156,158.80360667767516,171.58150068113846,30,4
2011-07-29,41.776156,-87.778927,0,3.0,2011,7,86.0,72.5,79.5,4.5,68.0,71.5,0.0,14.5,0.53,29.310000000000002,29.97,3.9,4.0,5.75,873.0,147.163920602298,0,1,0,0,0,0,0,0,0,1,0,0,1,0,81.85,82.53571428571429,80.05357142857143,0.5665000000000001,0.40535714285714286,0.21401785714285712,155.62672268717156,158.80360667767516,171.58150068113846,30,4
2011-07-29,41.732984,-87.649642,0,3.0,2011,7,86.0,72.5,79.5,4.5,68.0,71.5,0.0,14.5,0.53,29.310000000000002,29.97,3.9,4.0,5.75,873.0,147.163920602298,0,1,0,0,0,0,0,0,0,1,0,0,1,0,81.85,82.53571428571429,80.05357142857143,0.5665000000000001,0.40535714285714286,0.21401785714285712,155.62672268717156,158.80360667767516,171.58150068113846,30,4
2011-07-29,41.903002,-87.688267,0,3.0,2011,7,86.0,72.5,79.5,4.5,68.0,71.5,0.0,14.5,0.53,29.310000000000002,29.97,3.9,4.0,5.75,873.0,147.163920602298,0,1,0,0,0,0,0,0,0,1,0,0,1,0,81.85,82.53571428571429,80.05357142857143,0.5665000000000001,0.40535714285714286,0.21401785714285712,155.62672268717156,158.80360667767516,171.58150068113846,30,4
2011-07-29,41.743402,-87.731435,0,3.0,2011,7,86.0,72.5,79.5,4.5,68.0,71.5,0.0,14.5,0.53,29.310000000000002,29.97,3.9,4.0,5.75,873.0,147.163920602298,0,1,0,0,0,0,0,0,0,1,0,0,1,0,81.85,82.53571428571429,80.05357142857143,0.5665000000000001,0.40535714285714286,0.21401785714285712,155.62672268717156,158.80360667767516,171.58150068113846,30,4
2011-07-29,41.793818,-87.654234,0,3.0,2011,7,86.0,72.5,79.5,4.5,68.0,71.5,0.0,14.5,0.53,29.310000000000002,29.97,3.9,4.0,5.75,873.0,147.163920602298,0,1,0,0,0,0,0,0,0,1,0,0,1,0,81.85,82.53571428571429,80.05357142857143,0.5665000000000001,0.40535714285714286,0.21401785714285712,155.62672268717156,158.80360667767516,171.58150068113846,30,4
2011-07-29,41.776428,-87.627096,0,3.0,2011,7,86.0,72.5,79.5,4.5,68.0,71.5,0.0,14.5,0.53,29.310000000000002,29.97,3.9,4.0,5.75,873.0,147.163920602298,0,1,0,0,0,0,0,0,0,1,0,0,1,0,81.85,82.53571428571429,80.05357142857143,0.5665000000000001,0.40535714285714286,0.21401785714285712,155.62672268717156,158.80360667767516,171.58150068113846,30,4
2011-07-29,41.974689,-87.890615,0,3.0,2011,7,86.0,72.5,79.5,4.5,68.0,71.5,0.0,14.5,0.53,29.310000000000002,29.97,3.9,4.0,5.75,873.0,147.163920602298,0,1,0,0,0,0,0,0,0,1,0,0,1,0,81.85,82.53571428571429,80.05357142857143,0.5665000000000001,0.40535714285714286,0.21401785714285712,155.62672268717156,158.80360667767516,171.58150068113846,30,4
2011-07-29,41.957799,-87.930995,0,3.0,2011,7,86.0,72.5,79.5,4.5,68.0,71.5,0.0,14.5,0.53,29.310000000000002,29.97,3.9,4.0,5.75,873.0,147.163920602298,0,1,0,0,0,0,0,0,0,1,0,0,1,0,81.85,82.53571428571429,80.05357142857143,0.5665000000000001,0.40535714285714286,0.21401785714285712,155.62672268717156,158.80360667767516,171.58150068113846,30,4
2011-07-29,41.95469,-87.800991,0,2.0,2011,7,86.0,72.5,79.5,4.5,68.0,71.5,0.0,14.5,0.53,29.310000000000002,29.97,3.9,4.0,5.75,873.0,147.163920602298,0,1,0,0,0,0,0,0,0,1,0,0,1,0,81.85,82.53571428571429,80.05357142857143,0.5665000000000001,0.40535714285714286,0.21401785714285712,155.62672268717156,158.80360667767516,171.58150068113846,30,4
2011-07-29,41.964242,-87.757639,0,2.0,2011,7,86.0,72.5,79.5,4.5,68.0,71.5,0.0,14.5,0.53,29.310000000000002,29.97,3.9,4.0,5.75,873.0,147.163920602298,0,1,0,0,0,0,0,0,0,1,0,0,1,0,81.85,82.53571428571429,80.05357142857143,0.5665000000000001,0.40535714285714286,0.21401785714285712,155.62672268717156,158.80360667767516,171.58150068113846,30,4
2011-07-29,42.008314,-87.777921,0,2.0,2011,7,86.0,72.5,79.5,4.5,68.0,71.5,0.0,14.5,0.53,29.310000000000002,29.97,3.9,4.0,5.75,873.0,147.163920602298,0,1,0,0,0,0,0,0,0,1,0,0,1,0,81.85,82.53571428571429,80.05357142857143,0.5665000000000001,0.40535714285714286,0.21401785714285712,155.62672268717156,158.80360667767516,171.58150068113846,30,4
2011-07-29,41.944869,-87.832763,0,2.0,2011,7,86.0,72.5,79.5,4.5,68.0,71.5,0.0,14.5,0.53,29.310000000000002,29.97,3.9,4.0,5.75,873.0,147.163920602298,0,1,0,0,0,0,0,0,0,1,0,0,1,0,81.85,82.53571428571429,80.05357142857143,0.5665000000000001,0.40535714285714286,0.21401785714285712,155.62672268717156,158.80360667767516,171.58150068113846,30,4
2011-07-29,41.991429,-87.747113,0,2.0,2011,7,86.0,72.5,79.5,4.5,68.0,71.5,0.0,14.5,0.53,29.310000000000002,29.97,3.9,4.0,5.75,873.0,147.163920602298,0,1,0,0,0,0,0,0,0,1,0,0,1,0,81.85,82.53571428571429,80.05357142857143,0.5665000000000001,0.40535714285714286,0.21401785714285712,155.62672268717156,158.80360667767516,171.58150068113846,30,4
2011-07-29,41.923738,-87.785288,0,2.0,2011,7,86.0,72.5,79.5,4.5,68.0,71.5,0.0,14.5,0.53,29.310000000000002,29.97,3.9,4.0,5.75,873.0,147.163920602298,0,1,0,0,0,0,0,0,0,1,0,0,1,0,81.85,82.53571428571429,80.05357142857143,0.5665000000000001,0.40535714285714286,0.21401785714285712,155.62672268717156,158.80360667767516,171.58150068113846,30,4
2011-07-29,42.010412,-87.66214,0,2.0,2011,7,86.0,72.5,79.5,4.5,68.0,71.5,0.0,14.5,0.53,29.310000000000002,29.97,3.9,4.0,5.75,873.0,147.163920602298,0,1,0,0,0,0,0,0,0,1,0,0,1,0,81.85,82.53571428571429,80.05357142857143,0.5665000000000001,0.40535714285714286,0.21401785714285712,155.62672268717156,158.80360667767516,171.58150068113846,30,4
2011-07-29,41.984809,-87.728492,0,2.0,2011,7,86.0,72.5,79.5,4.5,68.0,71.5,0.0,14.5,0.53,29.310000000000002,29.97,3.9,4.0,5.75,873.0,147.163920602298,0,1,0,0,0,0,0,0,0,1,0,0,1,0,81.85,82.53571428571429,80.05357142857143,0.5665000000000001,0.40535714285714286,0.21401785714285712,155.62672268717156,158.80360667767516,171.58150068113846,30,4
2011-07-29,41.801498,-87.763416,1,2.0,2011,7,86.0,72.5,79.5,4.5,68.0,71.5,0.0,14.5,0.53,29.310000000000002,29.97,3.9,4.0,5.75,873.0,147.163920602298,0,1,0,0,0,0,0,0,0,1,0,0,1,0,81.85,82.53571428571429,80.05357142857143,0.5665000000000001,0.40535714285714286,0.21401785714285712,155.62672268717156,158.80360667767516,171.58150068113846,30,4
2011-07-29,41.911824,-87.726737,0,2.0,2011,7,86.0,72.5,79.5,4.5,68.0,71.5,0.0,14.5,0.53,29.310000000000002,29.97,3.9,4.0,5.75,873.0,147.163920602298,0,1,0,0,0,0,0,0,0,1,0,0,1,0,81.85,82.53571428571429,80.05357142857143,0.5665000000000001,0.40535714285714286,0.21401785714285712,155.62672268717156,158.80360667767516,171.58150068113846,30,4
2011-07-29,41.891118,-87.654491,0,2.0,2011,7,86.0,72.5,79.5,4.5,68.0,71.5,0.0,14.5,0.53,29.310000000000002,29.97,3.9,4.0,5.75,873.0,147.163920602298,0,1,0,0,0,0,0,0,0,1,0,0,1,0,81.85,82.53571428571429,80.05357142857143,0.5665000000000001,0.40535714285714286,0.21401785714285712,155.62672268717156,158.80360667767516,171.58150068113846,30,4
2011-07-29,41.868142,-87.696269,0,2.0,2011,7,86.0,72.5,79.5,4.5,68.0,71.5,0.0,14.5,0.53,29.310000000000002,29.97,3.9,4.0,5.75,873.0,147.163920602298,0,1,0,0,0,0,0,0,0,1,0,0,1,0,81.85,82.53571428571429,80.05357142857143,0.5665000000000001,0.40535714285714286,0.21401785714285712,155.62672268717156,158.80360667767516,171.58150068113846,30,4
2011-07-29,41.867108,-87.654224,0,2.0,2011,7,86.0,72.5,79.5,4.5,68.0,71.5,0.0,14.5,0.53,29.310000000000002,29.97,3.9,4.0,5.75,873.0,147.163920602298,0,1,0,0,0,0,0,0,0,1,0,0,1,0,81.85,82.53571428571429,80.05357142857143,0.5665000000000001,0.40535714285714286,0.21401785714285712,155.62672268717156,158.80360667767516,171.58150068113846,30,4
2011-07-29,41.896282,-87.655232,0,2.0,2011,7,86.0,72.5,79.5,4.5,68.0,71.5,0.0,14.5,0.53,29.310000000000002,29.97,3.9,4.0,5.75,873.0,147.163920602298,0,1,0,0,0,0,0,0,0,1,0,0,1,0,81.85,82.53571428571429,80.05357142857143,0.5665000000000001,0.40535714285714286,0.21401785714285712,155.62672268717156,158.80360667767516,171.58150068113846,30,4
2011-07-29,41.921965,-87.632085,0,2.0,2011,7,86.0,72.5,79.5,4.5,68.0,71.5,0.0,14.5,0.53,29.310000000000002,29.97,3.9,4.0,5.75,873.0,147.163920602298,0,1,0,0,0,0,0,0,0,1,0,0,1,0,81.85,82.53571428571429,80.05357142857143,0.5665000000000001,0.40535714285714286,0.21401785714285712,155.62672268717156,158.80360667767516,171.58150068113846,30,4
2011-07-29,41.801179,-87.679447,0,2.0,2011,7,86.0,72.5,79.5,4.5,68.0,71.5,0.0,14.5,0.53,29.310000000000002,29.97,3.9,4.0,5.75,873.0,147.163920602298,0,1,0,0,0,0,0,0,0,1,0,0,1,0,81.85,82.53571428571429,80.05357142857143,0.5665000000000001,0.40535714285714286,0.21401785714285712,155.62672268717156,158.80360667767516,171.58150068113846,30,4
2011-07-29,41.800737,-87.71188,0,2.0,2011,7,86.0,72.5,79.5,4.5,68.0,71.5,0.0,14.5,0.53,29.310000000000002,29.97,3.9,4.0,5.75,873.0,147.163920602298,0,1,0,0,0,0,0,0,0,1,0,0,1,0,81.85,82.53571428571429,80.05357142857143,0.5665000000000001,0.40535714285714286,0.21401785714285712,155.62672268717156,158.80360667767516,171.58150068113846,30,4
2011-07-29,41.82561,-87.726549,0,2.0,2011,7,86.0,72.5,79.5,4.5,68.0,71.5,0.0,14.5,0.53,29.310000000000002,29.97,3.9,4.0,5.75,873.0,147.163920602298,0,1,0,0,0,0,0,0,0,1,0,0,1,0,81.85,82.53571428571429,80.05357142857143,0.5665000000000001,0.40535714285714286,0.21401785714285712,155.62672268717156,158.80360667767516,171.58150068113846,30,4
2011-07-29,41.778297,-87.752411,0,2.0,2011,7,86.0,72.5,79.5,4.5,68.0,71.5,0.0,14.5,0.53,29.310000000000002,29.97,3.9,4.0,5.75,873.0,147.163920602298,0,1,0,0,0,0,0,0,0,1,0,0,1,0,81.85,82.53571428571429,80.05357142857143,0.5665000000000001,0.40535714285714286,0.21401785714285712,155.62672268717156,158.80360667767516,171.58150068113846,30,4
2011-07-29,41.77166,-87.703047,0,2.0,2011,7,86.0,72.5,79.5,4.5,68.0,71.5,0.0,14.5,0.53,29.310000000000002,29.97,3.9,4.0,5.75,873.0,147.163920602298,0,1,0,0,0,0,0,0,0,1,0,0,1,0,81.85,82.53571428571429,80.05357142857143,0.5665000000000001,0.40535714285714286,0.21401785714285712,155.62672268717156,158.80360667767516,171.58150068113846,30,4
2011-07-29,41.773215,-87.60088,0,2.0,2011,7,86.0,72.5,79.5,4.5,68.0,71.5,0.0,14.5,0.53,29.310000000000002,29.97,3.9,4.0,5.75,873.0,147.163920602298,0,1,0,0,0,0,0,0,0,1,0,0,1,0,81.85,82.53571428571429,80.05357142857143,0.5665000000000001,0.40535714285714286,0.21401785714285712,155.62672268717156,158.80360667767516,171.58150068113846,30,4
2011-07-29,41.822536,-87.666343,0,2.0,2011,7,86.0,72.5,79.5,4.5,68.0,71.5,0.0,14.5,0.53,29.310000000000002,29.97,3.9,4.0,5.75,873.0,147.163920602298,0,1,0,0,0,0,0,0,0,1,0,0,1,0,81.85,82.53571428571429,80.05357142857143,0.5665000000000001,0.40535714285714286,0.21401785714285712,155.62672268717156,158.80360667767516,171.58150068113846,30,4
2011-07-29,41.868077,-87.666901,0,2.0,2011,7,86.0,72.5,79.5,4.5,68.0,71.5,0.0,14.5,0.53,29.310000000000002,29.97,3.9,4.0,5.75,873.0,147.163920602298,0,1,0,0,0,0,0,0,0,1,0,0,1,0,81.85,82.53571428571429,80.05357142857143,0.5665000000000001,0.40535714285714286,0.21401785714285712,155.62672268717156,158.80360667767516,171.58150068113846,30,4
2011-07-29,41.720848,-87.666014,0,2.0,2011,7,86.0,72.5,79.5,4.5,68.0,71.5,0.0,14.5,0.53,29.310000000000002,29.97,3.9,4.0,5.75,873.0,147.163920602298,0,1,0,0,0,0,0,0,0,1,0,0,1,0,81.85,82.53571428571429,80.05357142857143,0.5665000000000001,0.40535714285714286,0.21401785714285712,155.62672268717156,158.80360667767516,171.58150068113846,30,4
2011-07-29,41.704336,-87.703736,0,2.0,2011,7,86.0,72.5,79.5,4.5,68.0,71.5,0.0,14.5,0.53,29.310000000000002,29.97,3.9,4.0,5.75,873.0,147.163920602298,0,1,0,0,0,0,0,0,0,1,0,0,1,0,81.85,82.53571428571429,80.05357142857143,0.5665000000000001,0.40535714285714286,0.21401785714285712,155.62672268717156,158.80360667767516,171.58150068113846,30,4
2011-07-29,41.733643,-87.55551,0,2.0,2011,7,86.0,72.5,79.5,4.5,68.0,71.5,0.0,14.5,0.53,29.310000000000002,29.97,3.9,4.0,5.75,873.0,147.163920602298,0,1,0,0,0,0,0,0,0,1,0,0,1,0,81.85,82.53571428571429,80.05357142857143,0.5665000000000001,0.40535714285714286,0.21401785714285712,155.62672268717156,158.80360667767516,171.58150068113846,30,4
2011-07-29,41.750498,-87.605294,0,2.0,2011,7,86.0,72.5,79.5,4.5,68.0,71.5,0.0,14.5,0.53,29.310000000000002,29.97,3.9,4.0,5.75,873.0,147.163920602298,0,1,0,0,0,0,0,0,0,1,0,0,1,0,81.85,82.53571428571429,80.05357142857143,0.5665000000000001,0.40535714285714286,0.21401785714285712,155.62672268717156,158.80360667767516,171.58150068113846,30,4
2011-07-29,41.798697,-87.736812,0,2.0,2011,7,86.0,72.5,79.5,4.5,68.0,71.5,0.0,14.5,0.53,29.310000000000002,29.97,3.9,4.0,5.75,873.0,147.163920602298,0,1,0,0,0,0,0,0,0,1,0,0,1,0,81.85,82.53571428571429,80.05357142857143,0.5665000000000001,0.40535714285714286,0.21401785714285712,155.62672268717156,158.80360667767516,171.58150068113846,30,4
2011-07-29,41.662014,-87.724608,0,2.0,2011,7,86.0,72.5,79.5,4.5,68.0,71.5,0.0,14.5,0.53,29.310000000000002,29.97,3.9,4.0,5.75,873.0,147.163920602298,0,1,0,0,0,0,0,0,0,1,0,0,1,0,81.85,82.53571428571429,80.05357142857143,0.5665000000000001,0.40535714285714286,0.21401785714285712,155.62672268717156,158.80360667767516,171.58150068113846,30,4
2011-07-29,41.726465,-87.585413,0,2.0,2011,7,86.0,72.5,79.5,4.5,68.0,71.5,0.0,14.5,0.53,29.310000000000002,29.97,3.9,4.0,5.75,873.0,147.163920602298,0,1,0,0,0,0,0,0,0,1,0,0,1,0,81.85,82.53571428571429,80.05357142857143,0.5665000000000001,0.40535714285714286,0.21401785714285712,155.62672268717156,158.80360667767516,171.58150068113846,30,4
2011-07-29,41.878114,-87.629798,0,2.0,2011,7,86.0,72.5,79.5,4.5,68.0,71.5,0.0,14.5,0.53,29.310000000000002,29.97,3.9,4.0,5.75,873.0,147.163920602298,0,1,0,0,0,0,0,0,0,1,0,0,1,0,81.85,82.53571428571429,80.05357142857143,0.5665000000000001,0.40535714285714286,0.21401785714285712,155.62672268717156,158.80360667767516,171.58150068113846,30,4
2011-07-29,41.932094,-87.700117,0,2.0,2011,7,86.0,72.5,79.5,4.5,68.0,71.5,0.0,14.5,0.53,29.310000000000002,29.97,3.9,4.0,5.75,873.0,147.163920602298,0,1,0,0,0,0,0,0,0,1,0,0,1,0,81.85,82.53571428571429,80.05357142857143,0.5665000000000001,0.40535714285714286,0.21401785714285712,155.62672268717156,158.80360667767516,171.58150068113846,30,4
2011-07-29,41.916265,-87.800515,0,2.0,2011,7,86.0,72.5,79.5,4.5,68.0,71.5,0.0,14.5,0.53,29.310000000000002,29.97,3.9,4.0,5.75,873.0,147.163920602298,0,1,0,0,0,0,0,0,0,1,0,0,1,0,81.85,82.53571428571429,80.05357142857143,0.5665000000000001,0.40535714285714286,0.21401785714285712,155.62672268717156,158.80360667767516,171.58150068113846,30,4
2011-07-29,41.846075,-87.716277,0,2.0,2011,7,86.0,72.5,79.5,4.5,68.0,71.5,0.0,14.5,0.53,29.310000000000002,29.97,3.9,4.0,5.75,873.0,147.163920602298,0,1,0,0,0,0,0,0,0,1,0,0,1,0,81.85,82.53571428571429,80.05357142857143,0.5665000000000001,0.40535714285714286,0.21401785714285712,155.62672268717156,158.80360667767516,171.58150068113846,30,4
2011-07-29,41.903002,-87.688267,0,2.0,2011,7,86.0,72.5,79.5,4.5,68.0,71.5,0.0,14.5,0.53,29.310000000000002,29.97,3.9,4.0,5.75,873.0,147.163920602298,0,1,0,0,0,0,0,0,0,1,0,0,1,0,81.85,82.53571428571429,80.05357142857143,0.5665000000000001,0.40535714285714286,0.21401785714285712,155.62672268717156,158.80360667767516,171.58150068113846,30,4
2011-07-29,41.740641,-87.546587,0,2.0,2011,7,86.0,72.5,79.5,4.5,68.0,71.5,0.0,14.5,0.53,29.310000000000002,29.97,3.9,4.0,5.75,873.0,147.163920602298,0,1,0,0,0,0,0,0,0,1,0,0,1,0,81.85,82.53571428571429,80.05357142857143,0.5665000000000001,0.40535714285714286,0.21401785714285712,155.62672268717156,158.80360667767516,171.58150068113846,30,4
2011-07-29,41.948167,-87.730698,0,2.0,2011,7,86.0,72.5,79.5,4.5,68.0,71.5,0.0,14.5,0.53,29.310000000000002,29.97,3.9,4.0,5.75,873.0,147.163920602298,0,1,0,0,0,0,0,0,0,1,0,0,1,0,81.85,82.53571428571429,80.05357142857143,0.5665000000000001,0.40535714285714286,0.21401785714285712,155.62672268717156,158.80360667767516,171.58150068113846,30,4
2011-07-29,41.963976,-87.69181,0,2.0,2011,7,86.0,72.5,79.5,4.5,68.0,71.5,0.0,14.5,0.53,29.310000000000002,29.97,3.9,4.0,5.75,873.0,147.163920602298,0,1,0,0,0,0,0,0,0,1,0,0,1,0,81.85,82.53571428571429,80.05357142857143,0.5665000000000001,0.40535714285714286,0.21401785714285712,155.62672268717156,158.80360667767516,171.58150068113846,30,4
2011-07-29,41.659112,-87.538693,0,2.0,2011,7,86.0,72.5,79.5,4.5,68.0,71.5,0.0,14.5,0.53,29.310000000000002,29.97,3.9,4.0,5.75,873.0,147.163920602298,0,1,0,0,0,0,0,0,0,1,0,0,1,0,81.85,82.53571428571429,80.05357142857143,0.5665000000000001,0.40535714285714286,0.21401785714285712,155.62672268717156,158.80360667767516,171.58150068113846,30,4
2011-07-29,41.925198,-87.746381,0,2.0,2011,7,86.0,72.5,79.5,4.5,68.0,71.5,0.0,14.5,0.53,29.310000000000002,29.97,3.9,4.0,5.75,873.0,147.163920602298,0,1,0,0,0,0,0,0,0,1,0,0,1,0,81.85,82.53571428571429,80.05357142857143,0.5665000000000001,0.40535714285714286,0.21401785714285712,155.62672268717156,158.80360667767516,171.58150068113846,30,4
2011-07-29,41.973845,-87.805059,1,2.0,2011,7,86.0,72.5,79.5,4.5,68.0,71.5,0.0,14.5,0.53,29.310000000000002,29.97,3.9,4.0,5.75,873.0,147.163920602298,0,1,0,0,0,0,0,0,0,1,0,0,1,0,81.85,82.53571428571429,80.05357142857143,0.5665000000000001,0.40535714285714286,0.21401785714285712,155.62672268717156,158.80360667767516,171.58150068113846,30,4
2011-07-29,41.947227,-87.671457,0,2.0,2011,7,86.0,72.5,79.5,4.5,68.0,71.5,0.0,14.5,0.53,29.310000000000002,29.97,3.9,4.0,5.75,873.0,147.163920602298,0,1,0,0,0,0,0,0,0,1,0,0,1,0,81.85,82.53571428571429,80.05357142857143,0.5665000000000001,0.40535714285714286,0.21401785714285712,155.62672268717156,158.80360667767516,171.58150068113846,30,4
2011-07-29,41.743402,-87.731435,0,2.0,2011,7,86.0,72.5,79.5,4.5,68.0,71.5,0.0,14.5,0.53,29.310000000000002,29.97,3.9,4.0,5.75,873.0,147.163920602298,0,1,0,0,0,0,0,0,0,1,0,0,1,0,81.85,82.53571428571429,80.05357142857143,0.5665000000000001,0.40535714285714286,0.21401785714285712,155.62672268717156,158.80360667767516,171.58150068113846,30,4
2011-07-29,41.793818,-87.654234,0,2.0,2011,7,86.0,72.5,79.5,4.5,68.0,71.5,0.0,14.5,0.53,29.310000000000002,29.97,3.9,4.0,5.75,873.0,147.163920602298,0,1,0,0,0,0,0,0,0,1,0,0,1,0,81.85,82.53571428571429,80.05357142857143,0.5665000000000001,0.40535714285714286,0.21401785714285712,155.62672268717156,158.80360667767516,171.58150068113846,30,4
2011-07-29,41.904194,-87.756155,0,2.0,2011,7,86.0,72.5,79.5,4.5,68.0,71.5,0.0,14.5,0.53,29.310000000000002,29.97,3.9,4.0,5.75,873.0,147.163920602298,0,1,0,0,0,0,0,0,0,1,0,0,1,0,81.85,82.53571428571429,80.05357142857143,0.5665000000000001,0.40535714285714286,0.21401785714285712,155.62672268717156,158.80360667767516,171.58150068113846,30,4
2011-07-29,41.776428,-87.627096,0,2.0,2011,7,86.0,72.5,79.5,4.5,68.0,71.5,0.0,14.5,0.53,29.310000000000002,29.97,3.9,4.0,5.75,873.0,147.163920602298,0,1,0,0,0,0,0,0,0,1,0,0,1,0,81.85,82.53571428571429,80.05357142857143,0.5665000000000001,0.40535714285714286,0.21401785714285712,155.62672268717156,158.80360667767516,171.58150068113846,30,4
2011-07-29,41.974689,-87.890615,0,2.0,2011,7,86.0,72.5,79.5,4.5,68.0,71.5,0.0,14.5,0.53,29.310000000000002,29.97,3.9,4.0,5.75,873.0,147.163920602298,0,1,0,0,0,0,0,0,0,1,0,0,1,0,81.85,82.53571428571429,80.05357142857143,0.5665000000000001,0.40535714285714286,0.21401785714285712,155.62672268717156,158.80360667767516,171.58150068113846,30,4
2011-07-29,41.957799,-87.930995,1,2.0,2011,7,86.0,72.5,79.5,4.5,68.0,71.5,0.0,14.5,0.53,29.310000000000002,29.97,3.9,4.0,5.75,873.0,147.163920602298,0,1,0,0,0,0,0,0,0,1,0,0,1,0,81.85,82.53571428571429,80.05357142857143,0.5665000000000001,0.40535714285714286,0.21401785714285712,155.62672268717156,158.80360667767516,171.58150068113846,30,4
2011-07-29,41.95469,-87.800991,0,1.0,2011,7,86.0,72.5,79.5,4.5,68.0,71.5,0.0,14.5,0.53,29.310000000000002,29.97,3.9,4.0,5.75,873.0,147.163920602298,0,1,0,0,0,0,0,0,0,1,0,0,1,0,81.85,82.53571428571429,80.05357142857143,0.5665000000000001,0.40535714285714286,0.21401785714285712,155.62672268717156,158.80360667767516,171.58150068113846,30,4
